symbol,report_year,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20
600339,2024,-7.037464,1.708912,-1.01844,-0.448995,0.068846,-0.164019,0.237472,0.037211,0.247217,0.010544,0.082747,-0.090982,0.042897,0.082844,-0.007228,-0.011596,-0.00995,-0.029461,-0.038776,-0.024505
600340,2024,-1.605129,-0.253263,0.211774,0.036381,-0.290076,-0.052904,-0.114243,0.112175,0.024307,0.009687,-0.049321,-0.010263,-0.121053,0.065384,-0.018131,-0.003136,-0.005633,0.035218,-0.0249,0.021331
600343,2024,-7.47598,1.852467,-1.1311,-0.492526,0.025352,-0.175601,0.196947,0.085702,0.419766,-0.067765,0.041079,-0.084736,0.208501,0.060114,0.021762,-0.039877,-0.063522,0.05409,-0.054362,-0.136907
600345,2024,-5.09132,0.878994,-0.471816,-0.140266,-0.013653,0.021808,-0.032412,-0.029701,0.069098,-0.131522,0.046182,-0.044589,0.002706,0.073103,-0.118433,-0.039938,-0.008956,-0.044815,-0.010606,0.010406
600346,2024,2.020805,-0.473146,0.207899,-0.130171,-0.409247,-0.087881,0.096824,0.057978,-0.054802,-0.079293,0.199978,0.024818,0.003895,0.030333,0.026649,-0.00299,-0.014228,-0.029909,0.054321,-0.018018
600348,2024,-2.405763,-0.04232,0.085874,-0.009559,-0.332056,-0.046602,-0.157421,0.091788,0.035238,-0.036015,-0.077647,0.005894,-0.039632,0.052177,-0.004174,0.014513,-0.035172,-0.009898,0.038948,0.071164
600350,2024,-1.748854,-0.335262,0.245757,0.129355,-0.068745,-0.053867,-0.178269,0.064546,0.042706,0.012135,0.032448,0.111653,-0.028632,-0.001253,0.004408,-0.030961,0.043752,-0.033271,-0.000376,-0.008285
600351,2024,-2.093512,-0.098286,0.129755,-0.054446,-0.35625,-0.202004,-0.022599,0.223243,-0.113228,-0.009133,-0.139934,-0.041817,-0.111692,0.023194,0.026487,-0.012121,-0.148732,0.048731,0.034201,0.020708
600352,2024,0.260747,-0.546057,0.344889,-0.031864,-0.218945,-0.198286,0.02337,0.072702,-0.107268,0.079649,0.003853,-0.069097,-0.046166,0.04577,-0.035968,0.058737,-0.032219,0.004869,-0.009693,-0.011407
600353,2024,-2.531472,0.067111,0.037282,-0.005789,-0.367889,0.178958,-0.158503,-0.042802,0.164782,-0.054722,-0.018288,0.047096,-0.048931,0.018854,-0.042943,0.031488,-0.038134,0.014732,0.093529,0.058226
600354,2024,-0.158716,-0.548376,0.342528,0.029015,-0.24778,-0.022947,-0.08299,0.02671,0.063978,0.068867,-0.029592,-0.032897,-0.060896,0.038862,-0.044593,0.029794,0.06496,0.0268,0.000553,-0.005189
600355,2024,6.038417,0.167123,-0.49324,-0.499298,-0.272868,0.014271,0.118712,-0.143902,-0.170228,0.016981,-0.246586,0.037373,0.024227,0.017848,-0.12918,-0.054668,-0.007802,-0.06625,0.001319,-0.065615
600356,2024,3.707287,-0.60414,0.095768,0.065657,0.308839,0.033468,0.192153,0.076334,0.0363,-0.112281,0.112333,-0.081365,-0.004415,0.082328,0.004825,-0.054433,-0.002384,0.01776,-0.020963,0.052145
600358,2024,-0.322361,-0.447756,0.285206,-0.01298,-0.323583,0.048709,-0.087909,-0.029856,0.149548,0.129501,-0.115158,-0.073872,-0.106172,0.050684,-0.080545,0.031893,0.051668,-0.017848,0.028635,0.057279
600359,2024,-5.958844,1.217215,-0.744482,-0.296024,-0.117452,-0.067949,0.052725,0.07317,0.230803,-0.078205,-0.031099,-0.024833,0.042308,0.069696,-0.053479,-0.061367,-0.061847,-0.031647,-0.018266,0.022389
600360,2024,-2.98049,0.07722,0.046998,0.061381,-0.140374,-0.077434,-0.222377,0.048837,0.085503,-0.037191,-0.085914,0.021925,0.001527,-0.03477,0.063728,0.026691,-0.013951,0.022152,-0.014272,0.067899
600361,2024,1.985179,-0.582316,0.247894,-0.126062,-0.303638,-0.051589,0.020221,-0.0278,0.10988,0.056077,0.049422,-0.006992,-0.02863,-0.027705,0.023554,0.020983,-0.009215,-0.042718,0.086405,0.043346
600362,2024,-1.220819,-0.448292,0.324976,0.104283,-0.021194,-0.172679,-0.142787,0.067842,-0.030247,0.061331,-0.059468,-0.02703,-0.036051,0.019084,0.007185,0.043624,-0.010424,0.016674,0.003389,0.01706
600363,2024,-5.524758,1.048026,-0.547551,-0.179951,0.094763,0.091127,0.047025,-0.155131,0.041315,-0.099541,0.127023,-0.020305,0.085537,-0.022166,-0.090617,0.027125,-0.027354,-0.030044,0.036025,-0.010683
600365,2024,-1.164594,-0.325758,0.231921,0.142513,-0.166605,0.308597,-0.094883,-0.142565,0.160174,0.038517,-0.001542,0.043663,0.033317,-0.007468,0.030758,0.008635,0.016577,-0.070039,0.025007,0.018021
600366,2024,6.297411,0.144611,-0.481587,-0.451973,-0.052573,-0.071145,0.017659,-0.177253,-0.105231,-0.015499,-0.147601,0.117275,0.14499,-0.083699,0.005572,0.029886,-0.012341,0.011711,0.019605,-0.008426
600367,2024,-6.391335,1.424736,-0.799251,-0.332597,0.084342,-0.028324,0.169667,-0.039799,0.154935,-0.075732,0.103432,-0.039099,0.035562,0.04686,-0.117097,-0.031175,-0.048193,0.028266,0.008979,-0.043775
600368,2024,-3.977181,0.419486,-0.145099,0.066152,-0.003733,0.154755,-0.147083,-0.103596,0.073806,-0.109763,0.009281,0.088566,0.084409,-0.113039,0.024174,0.022059,-0.145982,0.028139,-0.05336,-0.049706
600369,2024,-5.417052,1.180663,-0.632101,-0.133826,0.118875,0.231768,0.672869,-0.015424,-0.293388,0.313349,-0.079019,0.151752,-0.067906,-0.035124,-0.027155,0.098263,0.030235,0.206249,0.085746,0.098518
600370,2024,8.975546,1.488844,-1.149308,-0.25211,0.050114,0.166944,-0.402987,-0.163098,-0.058111,0.032237,-0.124462,-0.018996,-0.16709,0.057232,0.094771,0.013187,0.07601,0.077798,-0.043685,-0.001709
600371,2024,3.544501,-0.437544,0.075536,-0.256543,-0.182514,-0.154075,0.13921,-0.029138,-0.154683,-0.067447,-0.012646,-0.157661,0.039023,0.039472,-0.036374,0.008232,0.015382,0.01364,-0.055983,-0.012764
600372,2024,-7.171995,1.644298,-0.966594,-0.414614,0.164965,-0.3135,0.139554,0.142132,0.231831,-0.019014,0.048334,-0.11342,0.060386,0.008492,0.025955,-0.022554,0.025474,-0.004765,-0.031561,-0.057812
600373,2024,-4.728593,0.675137,-0.339457,-0.077552,-0.010918,-0.119196,-0.099349,0.127727,0.066675,-0.1391,0.01889,0.04162,-0.074818,0.029632,-0.10864,-0.096879,-0.02836,0.023152,-0.001025,-0.031105
600375,2024,11.299477,3.528396,-1.613304,0.400416,-0.188862,0.181189,-0.743644,-0.100539,-0.201696,0.436217,0.169985,-0.019919,-0.1504,0.230921,0.093457,-0.054659,-0.026821,0.016446,0.052251,-0.141536
600376,2024,3.990306,-0.254373,-0.105631,-0.356294,-0.403036,-0.115626,0.199948,-0.026357,-0.23034,-0.052274,-0.040147,0.002017,0.129943,0.015616,-0.03687,-0.036706,0.011113,-0.086599,-0.031878,-0.060011
600377,2024,5.207938,-0.183998,-0.179384,-0.151964,0.193897,-0.074776,0.057488,-0.068412,0.004488,-0.183419,0.162985,-0.080947,-0.039016,-0.017733,0.012229,0.032203,-0.002607,0.048303,-0.004755,0.03146
600378,2024,-2.525672,-0.086164,0.13738,0.09987,-0.052622,-0.017648,-0.196731,0.007442,0.005794,-0.060044,0.007229,0.020223,-0.019253,0.018614,-0.040935,0.009991,0.013158,0.006793,0.021476,-0.00618
600379,2024,-1.264827,-0.161183,0.188574,-0.036908,-0.532048,0.040862,-0.076424,0.071133,0.073857,-0.036653,0.010397,-0.017132,-0.113294,0.071953,-0.003166,0.043494,-0.057141,0.040098,0.071323,0.062798
600380,2024,6.162564,0.387114,-0.537141,-0.465481,-0.461113,0.057865,0.09063,-0.139494,-0.170179,-0.077236,-0.146935,0.065975,0.050766,-0.068319,-0.05391,0.004815,0.08483,0.057121,-0.032093,-0.071487
600381,2024,0.514468,-0.613984,0.341086,0.2106,-0.019542,0.149733,0.071562,0.088142,0.046761,-0.037086,0.114151,0.053863,-0.000916,0.062922,0.064544,-0.037669,0.009442,0.01631,0.002697,0.024527
600382,2024,-1.491209,-0.310873,0.227671,0.148853,-0.048709,0.090215,-0.089209,-0.033282,0.001796,0.001056,0.00894,-0.020384,-0.055485,0.077567,-0.020818,-0.01924,0.016885,-0.059974,-0.000672,0.027301
600383,2024,-2.187767,-0.298702,0.25894,0.287052,0.279489,0.138698,-0.131211,-0.127052,-0.046945,0.016498,-0.0606,0.036474,0.130358,-0.095627,0.120436,0.03139,-0.03491,0.033051,-0.057267,-0.055531
600386,2024,-0.730854,-0.400294,0.292705,0.048909,-0.243398,-0.038259,-0.092893,0.054354,-0.005687,-0.014519,0.074462,-0.041408,-0.087019,0.093605,-0.057196,0.015289,0.052555,0.015619,-0.003271,0.008642
600388,2024,-5.873314,1.176083,-0.678233,-0.258833,-0.000678,-0.104064,0.06332,0.049488,0.116926,-0.095137,0.050633,-0.027185,0.001962,0.055175,-0.043506,-0.039459,-0.047671,-0.045617,0.016772,0.019938
600389,2024,-2.683418,0.004395,0.051693,-0.023986,-0.338017,-0.052081,-0.153014,0.122507,0.044998,-0.004606,-0.134445,0.049003,-0.071408,-0.005818,-0.003503,-0.007431,-0.016847,0.028482,-0.002916,0.043455
600390,2024,2.037998,-0.740429,0.331653,0.004701,0.088903,-0.209772,0.039071,0.03991,0.022408,0.053949,0.119158,0.016132,0.002795,-0.021201,0.034951,-0.000654,0.030681,-0.018135,-0.030375,-0.007658
600391,2024,-2.075597,-0.055155,0.088953,-0.032049,-0.46136,0.004943,-0.100537,0.136255,0.070081,-0.027004,-0.029818,0.066494,-0.123523,0.083487,-0.073129,-0.036171,-0.036656,-0.00359,0.036458,0.023103
600392,2024,1.705059,-0.524746,0.26095,-0.142667,-0.31395,-0.157779,0.109916,0.043249,-0.15187,-0.02833,0.050515,-0.098316,0.076269,0.018498,-0.032449,0.075211,-0.085564,0.061105,0.047643,-0.061734
600395,2024,-5.146466,0.843792,-0.409038,-0.081976,0.130492,-0.044689,-0.011858,-0.031697,-0.014767,-0.074036,0.072371,0.002224,-0.014519,-0.021058,-0.045863,-0.019758,0.018179,-0.021484,-0.009673,-0.005105
600396,2024,-6.995442,1.658742,-0.9079,-0.382657,0.299134,-0.230709,0.379366,-0.011858,0.002863,0.244787,0.126929,-0.027447,-0.088836,-0.10748,0.074867,0.103574,0.093583,-0.006758,0.022196,0.029787
600397,2024,3.65315,-0.383984,0.015404,-0.286604,-0.390104,-0.121344,0.164444,-0.016159,-0.142233,-0.051991,0.081001,0.08999,0.129677,0.002142,-0.054391,0.029725,0.010413,-0.034253,0.044364,-0.039436
600398,2024,7.3486,0.517664,-0.719287,-0.38455,0.112912,-0.013161,-0.097068,-0.159344,-0.097102,-0.075506,-0.13958,-0.017257,-0.029505,0.057735,-0.016899,-0.025919,0.024697,0.012965,-0.018209,-0.002319
600399,2024,-3.789446,0.460595,-0.205224,-0.031627,-0.242863,0.12044,-0.111751,-0.012869,0.074001,-0.201481,0.03751,0.008301,0.02345,0.059061,-0.048307,-0.019793,-0.076327,-0.001979,0.001584,0.020022
600400,2024,-1.165364,-0.300095,0.274913,-0.010964,-0.358959,-0.178287,-0.062126,0.150279,-0.1036,-0.038484,-0.031475,-0.050352,0.002185,0.012396,0.094004,0.077917,-0.095135,0.073184,0.026098,0.055601
600403,2024,3.070755,-0.578082,0.179943,-0.081618,-0.013485,-0.080297,0.061761,-0.043935,0.072322,-0.040858,0.111546,-0.066197,-0.007792,0.002116,-0.009719,0.037142,0.01477,0.049965,0.023164,0.039931
600405,2024,-2.961023,0.000101,0.071381,0.185708,0.154885,0.098665,-0.084667,-0.075151,-0.082237,-0.01832,-0.048992,-0.009959,0.033121,0.000997,0.021144,0.006126,-0.012368,0.008034,-0.04841,-0.01101
600406,2024,-2.294448,-0.282173,0.252836,0.139968,0.121163,-0.275961,-0.191439,0.13638,-0.071209,0.019186,-0.054503,0.017848,-0.08007,0.004946,-0.009831,0.0172,-0.018267,0.064286,0.021313,0.000153
600408,2024,-5.089524,0.748201,-0.365917,-0.030315,0.143649,0.001384,-0.107477,-0.044625,0.024764,-0.172374,0.032211,0.033229,0.090694,-0.051095,-0.032559,-0.023798,-0.082635,0.067466,-0.016069,-0.072152
600409,2024,-1.071933,-0.508312,0.317504,0.115315,-0.060728,0.017858,-0.213828,-0.04413,0.150452,0.07792,-0.071453,0.038827,0.029478,-0.004228,0.005662,0.031519,0.074569,0.009369,0.080825,0.019784
600410,2024,12.656249,6.107051,-1.146392,1.428548,-1.017224,-0.022253,-0.626708,-0.332128,-0.274479,0.672214,0.190663,-0.476328,0.030257,0.137687,0.066705,-0.468682,-0.118574,0.188431,0.115078,-0.085741
600415,2024,-0.794133,-0.436996,0.289598,0.026881,-0.353564,0.088748,-0.15751,-0.008995,0.210893,0.088886,-0.103845,0.044612,-0.05363,-0.007206,-0.04151,0.033972,0.031944,0.037399,0.092912,0.018091
600416,2024,-3.333112,0.084523,0.020489,0.06165,0.014229,-0.26126,-0.154115,0.193402,-0.103647,-0.069395,-0.091438,0.010884,-0.049086,0.007587,0.030277,-0.035709,-0.01393,0.018427,-0.01923,0.035273
600418,2024,-2.290002,-0.308978,0.268848,0.242448,0.303848,-0.188705,-0.166504,0.069639,-0.179908,-0.105237,0.033697,-0.037945,0.030637,0.032848,0.01144,-0.010941,0.070135,0.026626,0.004835,-0.016422
600419,2024,-1.332769,-0.16096,0.169055,-0.089823,-0.60087,-0.030344,-0.027009,0.155734,-0.003788,-0.007692,-0.133532,-0.015388,-0.076299,0.012336,0.053246,-0.002374,-0.09185,0.051535,0.04677,0.022579
600420,2024,2.385549,-0.302452,0.120643,-0.221169,-0.610345,-0.066981,0.185402,0.03173,-0.157938,-0.092282,0.110728,-0.028564,0.073209,0.014382,-0.022983,0.050425,-0.003576,0.011644,-0.011875,-0.040096
600421,2024,9.248481,1.503244,-1.229845,-0.196806,0.264901,0.088506,-0.389084,-0.071835,-0.089185,0.05463,0.003166,0.104049,-0.141006,0.105123,0.099597,-0.047647,-0.003718,-0.072732,0.058252,-0.004411
600422,2024,0.800822,-0.472722,0.276072,-0.14371,-0.522861,-0.080962,0.075167,0.096571,-0.074108,0.019017,0.004321,-0.042414,-0.043214,0.050334,-0.064706,0.021434,-0.034976,0.06592,0.053603,-0.058358
600423,2024,0.021703,-0.449406,0.230046,0.39009,-0.014413,0.619443,0.305051,0.083374,-0.049448,-0.061785,-0.090482,-0.049106,0.10215,0.139303,0.071,-0.090973,0.004534,0.022813,-0.003949,-0.009922
600425,2024,-1.452961,-0.190403,0.179806,-0.093571,-0.536634,-0.150921,-0.047108,0.197588,-0.058278,0.050781,-0.252286,-0.016473,0.03752,-0.011157,0.189223,0.039673,-0.148551,0.039983,-0.053429,0.074755
600426,2024,1.700142,-0.772148,0.349504,0.167478,0.320177,-0.13263,0.123946,0.100944,-0.001257,0.021125,0.105855,-0.075326,-0.037769,0.089354,-0.002069,-0.002028,-0.02518,0.062537,-0.044345,0.012354
600428,2024,4.203066,-0.598776,0.065692,-0.140233,0.33764,-0.251816,0.030424,-0.083822,0.087282,-0.018305,0.090463,0.006313,0.087535,-0.070897,0.013278,0.040912,-0.037309,0.034416,0.07501,0.019639
600429,2024,-1.79715,-0.176188,0.140388,-0.029043,-0.393295,-0.059754,-0.072495,0.145661,0.006923,0.043623,-0.095082,0.041367,-0.143503,0.064473,-0.058859,-0.04044,-0.018952,-0.021265,0.029297,0.032909
600433,2024,-3.228629,0.027596,0.106671,0.120294,0.0718,-0.133581,-0.236269,0.080287,-0.050227,-0.156052,0.008165,0.084825,0.075336,-0.114452,0.047432,0.001807,-0.065781,0.06701,0.031185,-0.056661
600435,2024,-5.7069,0.993114,-0.511454,-0.125006,0.211294,-0.15195,-0.06534,0.013085,0.018922,-0.136322,0.076298,-0.032613,0.064026,-0.039727,-0.026416,-0.036423,0.034355,-0.010416,0.007318,-0.04223
600436,2024,-5.053152,0.917495,-0.469098,-0.120722,0.105295,0.170493,0.288061,-0.131887,-0.14515,0.087826,0.068828,0.034765,-0.08284,-0.022943,-0.046907,0.041684,-0.014091,-0.007526,0.046582,0.063362
600438,2024,-1.109302,-0.350235,0.300339,0.035406,-0.225543,-0.195618,-0.073636,0.147938,-0.122494,-0.048555,0.105856,-0.008584,-0.060749,0.067071,-0.023777,0.040709,-0.012851,0.033176,0.02113,-0.009141
600439,2024,3.648244,-0.456335,0.051625,-0.23411,-0.10407,-0.145923,0.127313,-0.066885,-0.052919,0.022319,-0.019925,-0.052592,0.004002,-0.024982,-0.078719,0.017843,-0.047958,0.015835,0.018492,-0.056461
600444,2024,-3.115022,0.170089,-0.023855,0.001646,-0.286118,-0.084556,-0.122237,0.167007,0.053022,-0.057241,-0.075275,0.051146,-0.102771,0.003079,0.004682,-0.035599,-0.015551,0.076735,-0.04062,0.025121
600446,2024,5.916149,0.099829,-0.415402,-0.415171,-0.123916,-0.03583,0.064162,-0.159292,-0.136829,-0.070017,-0.181149,-0.08501,0.020783,0.006274,-0.088103,-0.025341,0.038453,0.047466,-0.079991,-0.050267
600448,2024,9.674264,1.880258,-1.350586,-0.227286,0.016171,0.184297,-0.477354,-0.176488,-0.192488,0.163827,-0.021335,0.137051,-0.012669,0.153126,0.135937,0.015458,0.037659,-0.004208,0.063874,-0.003464
600449,2024,-1.315042,-0.507465,0.380764,0.15432,0.155721,-0.270209,-0.150715,0.099574,-0.075319,0.06302,-0.039718,-0.004185,-0.012686,-0.01365,0.028569,0.071699,-0.027059,0.085757,-0.003662,0.008858
600452,2024,-3.151755,0.152905,-0.053,0.188951,0.160675,0.281517,0.229639,-0.008596,-0.261383,0.042038,-0.046787,0.059751,-0.033752,0.082304,0.002023,-0.073714,0.027067,0.009287,0.012225,0.004973
600455,2024,7.455394,0.502008,-0.702965,-0.249505,0.360183,-0.05385,-0.143803,-0.11639,-0.028166,-0.114906,0.006902,0.003794,-0.035003,0.026956,0.026017,0.028205,0.017397,0.040867,-0.014155,0.054317
600456,2024,-2.747068,-0.066604,0.082703,0.050068,-0.104254,-0.104128,-0.213638,0.075922,0.020126,-0.047448,-0.091419,-0.006746,-0.01597,0.051401,-0.011362,-0.000624,0.010721,-0.023247,0.049104,0.058814
600458,2024,2.083947,-0.742014,0.289338,-0.100323,-0.010313,-0.256516,0.071733,0.007983,-0.038003,0.118285,-0.043106,-0.04664,0.070396,-0.015496,0.049766,0.009047,-0.090916,-0.107995,0.051216,-0.006681
600459,2024,-2.626814,-0.012357,0.07774,-0.006615,-0.236522,-0.273718,-0.050775,0.245908,-0.134526,-0.010431,-0.114943,-0.036916,-0.109202,0.029504,0.030037,0.005246,-0.108937,0.003872,-0.057254,0.059767
600460,2024,0.543825,-0.662502,0.405689,0.026789,-0.022548,-0.2006,-0.011403,0.048907,-0.052825,0.077753,0.006313,-0.10917,-0.034307,0.044823,-0.000362,0.063225,-0.036923,0.049204,0.006693,0.012998
600461,2024,0.93702,-0.785148,0.388779,0.169121,0.227231,0.02666,0.017892,-0.024856,0.055929,0.037992,0.04726,-0.098234,0.003499,0.089542,-0.004492,0.004014,-0.014086,-0.007049,0.054274,0.017673
600467,2024,-1.664732,-0.333782,0.270868,0.084616,-0.166245,-0.14048,-0.136322,0.126131,-0.032763,0.009894,-0.063521,0.015526,-0.027654,-0.016484,0.019654,0.036685,0.020421,0.081631,-0.030819,0.000997
600468,2024,-1.760071,-0.310099,0.258577,0.109226,-0.094288,-0.091278,-0.187061,0.073823,0.052857,0.035185,-0.011614,0.046618,-0.084367,0.00149,-0.047138,0.018933,0.064949,0.050347,-0.001369,-0.001401
600469,2024,7.8955,1.000333,-0.916996,-0.373057,-0.184476,0.106177,-0.175188,-0.163811,-0.13567,-0.080226,-0.021868,0.097251,0.015533,-0.038465,0.073042,0.036602,0.128002,0.069078,-0.027919,-0.044702
600470,2024,-6.056619,1.213898,-0.723534,-0.28453,0.01688,-0.216418,0.057787,0.165894,0.160938,-0.059628,-0.036345,-0.034442,-0.044427,0.085958,-0.047777,-0.085078,-0.025442,-0.028989,-0.03547,0.018324
600475,2024,-0.832911,-0.491435,0.33086,0.205991,0.074554,0.114455,-0.06877,-0.050668,0.010485,-0.023868,0.081649,-0.014674,0.002073,0.056705,-0.014019,0.002343,0.00993,0.016166,0.046598,-0.026096
600476,2024,3.666241,-0.417252,0.039778,-0.215437,-0.148207,-0.106177,0.141749,0.002071,-0.056039,-0.039451,-0.006999,-0.086635,-0.013677,0.010221,0.000904,-0.036199,-0.022015,-0.037348,-0.030059,0.025608
600477,2024,3.967328,-0.346354,-0.038237,-0.394875,-0.339479,-0.098986,0.142598,-0.076148,-0.146978,0.000916,-0.148075,-0.072971,0.066862,-0.006238,-0.072012,-0.010019,-0.043354,-0.017067,0.034842,-0.04563
600478,2024,-2.511321,-0.082758,0.116971,0.006825,-0.171549,-0.210488,-0.128841,0.165619,-0.01931,0.061273,-0.182964,-0.004988,-0.096313,0.010469,0.034722,0.002806,-0.080193,0.00706,-0.012233,0.064381
600479,2024,2.044109,-0.510959,0.215719,-0.235818,-0.392295,-0.130548,0.144579,0.004967,-0.178336,0.035641,-0.074059,-0.123536,0.048485,0.052453,-0.045329,0.049572,-0.095221,0.001203,0.036412,-0.01942
600480,2024,8.74752,1.605411,-1.148039,-0.281806,-0.293,0.239781,-0.330024,-0.190925,-0.207519,-0.030328,-0.012632,-0.000537,-0.010786,0.071668,0.142432,0.082435,0.13995,0.071544,-0.00967,0.022324
600481,2024,3.909481,-0.409666,0.025956,-0.090017,-0.017233,0.049346,0.089767,-0.048758,0.19242,-0.053333,0.08356,0.002349,-0.069667,-0.08958,0.000538,-0.014845,0.030879,0.027001,-0.033537,0.043443
600482,2024,-2.753641,0.077689,0.030942,0.007919,-0.328557,0.021193,-0.164169,0.071428,0.099763,-0.040137,-0.064652,0.043982,-0.071125,0.038211,-0.058648,0.004063,0.030651,0.039131,-0.006523,0.053072
600483,2024,-2.611258,0.00729,0.049967,0.002004,-0.338591,-0.041148,-0.14404,0.127805,0.061085,0.003333,-0.091035,0.100138,-0.097887,-0.007921,0.010825,-0.048712,0.01834,0.016927,-0.006232,0.024365
600486,2024,7.074944,0.489083,-0.692783,-0.45201,-0.098415,0.022104,-0.044887,-0.176084,-0.136564,-0.043724,-0.177189,0.059439,0.050827,-0.006511,0.011215,-0.013984,0.015313,-0.008166,-0.011991,-0.02305
600487,2024,-0.481698,-0.522755,0.30563,0.318965,0.128318,0.486739,0.124957,-0.114289,0.006783,0.001941,-0.065106,-0.090384,0.107168,0.061303,0.048825,-0.003377,-0.019922,0.056379,-0.016099,-0.018613
600488,2024,4.022914,-0.356117,0.004303,-0.181171,-0.153892,-0.02586,0.069936,-0.060366,0.098975,-0.086305,0.091662,-0.012303,-0.04529,-0.075705,-0.005632,0.010933,0.026164,0.084401,-0.002605,-0.000567
600489,2024,-5.074188,0.849825,-0.515826,-0.198214,-0.261392,-0.103229,0.002291,0.207391,0.17378,-0.09256,-0.13188,0.086043,-0.054876,0.034956,-0.003391,-0.130636,-0.119436,0.057004,-0.03135,0.014776
600490,2024,-4.660032,0.85227,-0.467491,-0.203189,-0.446271,-0.106234,0.039238,0.242918,0.116965,-0.158864,-0.030022,0.03554,-0.00815,0.077377,0.02405,-0.016302,-0.133455,0.03604,-0.036438,0.105912
600491,2024,0.440271,-0.333688,0.280192,-0.064776,-0.509651,-0.200992,0.070691,0.122178,-0.241089,-0.118507,0.268561,0.043876,0.156458,0.014404,0.118035,0.102024,0.048646,-0.030588,0.024853,0.029246
600493,2024,-7.18004,1.862274,-1.096921,-0.547466,0.068168,-0.029747,0.345211,-0.132594,0.268004,0.149599,0.182856,-0.058602,0.004643,0.060594,-0.079961,0.055001,0.034511,-0.059348,0.036094,0.005882
600495,2024,-2.864897,-0.12466,0.144761,0.214333,0.301939,-0.065975,-0.122742,-0.000432,-0.188241,-0.043906,-0.039349,-0.05439,0.034307,0.044583,0.001214,-0.01506,0.07184,0.009466,-0.040766,-0.01853
600496,2024,0.965706,-0.774653,0.423542,0.010512,-0.005541,-0.195805,-0.062996,0.001168,0.021221,0.080889,-0.000961,-0.071524,0.046426,0.014741,0.009691,0.095888,0.010526,0.071092,0.05381,0.004181
600497,2024,-6.562393,1.508547,-0.894945,-0.383961,0.012869,-0.071774,0.192326,0.01033,0.198486,-0.045235,0.084031,-0.067549,0.005575,0.102802,-0.074694,-0.026693,-0.049381,-0.035996,-0.016021,-0.012223
600498,2024,-4.999642,0.896096,-0.50848,-0.136926,-0.081608,0.033028,0.069963,0.027782,0.078854,-0.040993,0.027757,0.045148,-0.081265,0.059899,-0.053421,-0.047752,-0.096656,-0.067767,-0.039041,0.032318
600499,2024,7.747538,0.751357,-0.819606,-0.29859,0.087926,0.032642,-0.182937,-0.135503,-0.085185,-0.136812,0.036354,0.093358,0.104288,0.024567,0.051943,0.0712,0.060661,0.030113,0.033339,0.032443
600500,2024,-2.443077,-0.331814,0.269728,0.166026,0.313412,-0.3707,-0.168526,0.162201,-0.209827,0.053166,-0.134456,-0.058388,-0.062675,0.009143,-0.016288,-0.00368,0.017013,0.020802,-0.061003,-0.012369
600501,2024,9.916694,2.329908,-1.429701,-0.17939,-0.287102,0.286526,-0.558457,-0.185369,-0.213538,0.153677,-0.080784,-0.062317,-0.134033,0.172114,0.145141,-0.030255,0.089962,0.054469,0.001811,-0.060988
600502,2024,-3.458349,0.160933,-0.029095,0.057569,-0.023882,0.033105,-0.241666,-0.053,0.04639,-0.097009,-0.042459,0.008018,0.05754,0.011289,-0.042269,0.003834,0.042796,0.005237,0.058612,0.022065
600503,2024,-1.832911,-0.09651,0.158466,-0.0084,-0.430909,-0.103974,-0.057607,0.168438,-0.05729,-0.036568,0.007404,0.038492,-0.044591,0.031215,0.021684,0.038489,-0.013318,0.007766,-0.034828,0.061465
600505,2024,-2.649044,-0.044829,0.109342,0.153657,0.064805,0.20545,-0.17152,-0.196779,0.012161,-0.049297,0.015483,-0.001007,0.072417,-0.042758,0.021816,0.029449,-0.020384,-0.05224,-0.009151,-0.011854
600506,2024,0.282783,-0.588337,0.367627,0.054389,-0.128391,-0.034616,-0.084331,-0.053973,0.055914,0.038059,0.06753,-0.05828,0.01573,0.016322,0.017307,0.069718,0.047462,-0.004568,0.050963,0.036427
600507,2024,0.486134,-0.801538,0.420138,0.269812,0.238393,0.143884,-0.012878,-0.023742,0.13885,0.122095,-0.072127,0.060932,0.096259,-0.049664,0.150502,0.007131,-0.06566,0.0259,-0.003851,-0.001033
600508,2024,-2.612492,-0.062548,0.106763,0.11726,-0.080528,0.128778,-0.199914,-0.074105,0.071184,-0.020875,-0.000424,0.09934,0.013117,-0.047108,0.016964,-0.021711,0.055932,-0.019737,0.001498,-0.019925
600509,2024,-1.202857,-0.486215,0.283547,0.151589,0.040593,-0.08418,-0.048126,0.117538,-0.063669,0.053119,-0.042788,0.01154,-0.055074,0.113338,-0.011844,-0.045657,-0.014127,-0.043814,0.041451,0.024078
600510,2024,0.003838,-0.438759,0.335788,0.106692,-0.197206,0.064135,-0.006174,0.024083,0.006786,-0.087785,0.226837,-0.012195,-0.062441,0.057568,-0.021048,0.04274,0.003201,0.075105,-0.01838,-0.02881
600511,2024,-2.011525,-0.141135,0.141998,-0.013932,-0.384332,0.060518,-0.19303,0.013499,0.153665,0.008129,-0.117611,0.004926,-0.05215,0.039334,-0.03961,0.036153,0.004662,0.029787,0.076657,0.068328
